annex_code,scientific_name_original,scientific_name_corrected,page_number,remarks
EUR-CON-BER_Annex I,Centaurea alba L. subsp. heldreichii (Halacsy) Dostal (Centaurea heldreichii Halacsy),Centaurea heldreichii Halácsy,5,"removed Centaurea alba L. subsp. heldreichii (Halacsy) Dostal, synonym of Centaurea heldreichii Halácsy"
EUR-CON-BER_Annex I,Centaurea alba L. subsp. princeps (Boiss. & Heldr.) Gugler (Centaurea princeps Boiss. & Heldr.),Centaurea princeps Boiss. & Heldr,5,"removed Centaurea alba L. subsp. princeps (Boiss. & Heldr.) Gugler, synonym of Centaurea princeps Boiss. & Heldr"
EUR-CON-BER_Annex I,Centaurea akamatis Th. Georgiades & G. Chatzikiriakou,Centaurea akamatis Th. Georgiades & G. Chatzikiriakou,5,
EUR-CON-BER_Annex I,Centaurea attica Nyman subsp. megarensis (Halacsy & Hayek) Dostal,Centaurea attica Nyman subsp. megarensis (Halacsy & Hayek) Dostal,5,
EUR-CON-BER_Annex I,(Centaurea megarensis Halacsy & Hayek),Centaurea megarensis Halacsy & Hayek,5,
EUR-CON-BER_Annex I,Centaurea balearica J.D.Rodriguez,Centaurea balearica J.D.Rodriguez,5,
EUR-CON-BER_Annex I,Centaurea borjae Valdes-Berm. & Rivas Goday,Centaurea borjae Valdes-Berm. & Rivas Goday,5,
EUR-CON-BER_Annex I,Centaurea citricolor Font Quer,Centaurea citricolor Font Quer,5,
EUR-CON-BER_Annex I,Centaurea corymbosa Pourret,Centaurea corymbosa Pourret,5,
EUR-CON-BER_Annex I,Centaurea dubjanskyi Iljin.,Centaurea dubjanskyi Iljin.,5,
EUR-CON-BER_Annex I,Centaurea hermannii F.Hermann,Centaurea hermannii F.Hermann,5,
EUR-CON-BER_Annex I,Centaurea horrida Badaro,Centaurea horrida Badaro,5,
EUR-CON-BER_Annex I,Centaurea jankae Brandza,Centaurea jankae Brandza,6,
EUR-CON-BER_Annex I,Centaurea kalambakensis Freyn & Sint.,Centaurea kalambakensis Freyn & Sint.,6,
EUR-CON-BER_Annex I,Centaurea kartschiana Scop.,Centaurea kartschiana Scop.,6,
EUR-CON-BER_Annex I,Centaurea lactiflora Halacsy,Centaurea lactiflora Halacsy,6,
EUR-CON-BER_Annex I,Centaurea niederi Heldr.,Centaurea niederi Heldr.,6,
EUR-CON-BER_Annex I,Centaurea peucedanifolia Boiss. & Orph.,Centaurea peucedanifolia Boiss. & Orph.,6,
EUR-CON-BER_Annex I,Centaurea pineticola Iljin.,Centaurea pineticola Iljin.,6,
EUR-CON-BER_Annex I,Centaurea pinnata Pau,Centaurea pinnata Pau,6,
EUR-CON-BER_Annex I,Centaurea pontica Prodan & E. I. Nayardy,Centaurea pontica Prodan & E. I. Nayardy,6,
EUR-CON-BER_Annex I,Centaurea pseudoleucolepis Kleop,Centaurea pseudoleucolepis Kleop,6,
EUR-CON-BER_Annex I,Centaurea pulvinata (G.Blanca) G.Blanca,Centaurea pulvinata (G.Blanca) G.Blanca,6,
EUR-CON-BER_Annex I,Centaurea tchihatcheffii Fich. & Mey.,Centaurea tchihatcheffii Fich. & Mey.,6,
EUR-CON-BER_Annex I,Crepis crocifolia Boiss. & Heldr.,Crepis crocifolia Boiss. & Heldr.,6,
EUR-CON-BER_Annex I,Crepis granatensis (Willk.) G.Blanca & M.Cueto,Crepis granatensis (Willk.) G.Blanca & M.Cueto,6,
EUR-CON-BER_Annex I,Crepis purpurea Willd. Bieb.,Crepis purpurea Willd. Bieb.,6,
EUR-CON-BER_Annex I,Dendranthema zawadskyi (Herb.) Tzvel.,Dendranthema zawadskyi (Herb.) Tzvel.,6,
EUR-CON-BER_Annex I,Erigeron frigidus Boiss. ex DC.,Erigeron frigidus Boiss. ex DC.,6,
EUR-CON-BER_Annex I,"Helichrysum melitense (Pignatti) Brulo, Lanfronco, Pavone et Ronsisvalle","Helichrysum melitense (Pignatti) Brulo, Lanfronco, Pavone et Ronsisvalle",6,
EUR-CON-BER_Annex I,Helichrysum sibthorpii Rouy,Helichrysum sibthorpii Rouy,6,
EUR-CON-BER_Annex I,Hymenostemma pseudanthemis (Kunze) Willd.,Hymenostemma pseudanthemis (Kunze) Willd.,6,
EUR-CON-BER_Annex I,Jurinea cyanoides (L.) Reichenb.,Jurinea cyanoides (L.) Reichenb.,6,
EUR-CON-BER_Annex I,Jurinea fontqueri Cuatrec.,Jurinea fontqueri Cuatrec.,6,
EUR-CON-BER_Annex I,Lagoseris purpurea (Willd.) Boiss.,Lagoseris purpurea (Willd.) Boiss.,6,
EUR-CON-BER_Annex I,Lamyropsis microcephala (Moris) Dittrich & Greuter,Lamyropsis microcephala (Moris) Dittrich & Greuter,6,
EUR-CON-BER_Annex I,Leontodon boryi Boiss. ex DC.,Leontodon boryi Boiss. ex DC.,6,
EUR-CON-BER_Annex I,Leontodon microcephalus (Boiss. ex DC.) Boiss.,Leontodon microcephalus (Boiss. ex DC.) Boiss.,6,
EUR-CON-BER_Annex I,Leontodon siculus (Guss.) Finch & Sell,Leontodon siculus (Guss.) Finch & Sell,6,
EUR-CON-BER_Annex I,Ligularia sibirica (L.) Cass.,Ligularia sibirica (L.) Cass.,6,
EUR-CON-BER_Annex I,Palaeocyanus crassifolius (Bertoloni) Dostal,Palaeocyanus crassifolius (Bertoloni) Dostal,6,
EUR-CON-BER_Annex I,Picris willkommii (Schultz Bip.) Nyman,Picris willkommii (Schultz Bip.) Nyman,6,
EUR-CON-BER_Annex I,Santolina elegans Boiss. ex DC.,Santolina elegans Boiss. ex DC.,6,
EUR-CON-BER_Annex I,Senecio elodes Boiss. ex DC.,Senecio elodes Boiss. ex DC.,6,
EUR-CON-BER_Annex I,Senecio nevadensis Boiss. & Reuter,Senecio nevadensis Boiss. & Reuter,6,
EUR-CON-BER_Annex I,Serratula tanaitica P. Smirn.,Serratula tanaitica P. Smirn.,6,
EUR-CON-BER_Annex I,Sonchus erzincanicus Matthews,Sonchus erzincanicus Matthews,6,
EUR-CON-BER_Annex I,Wagenitzia lancifolia (Sieber ex Sprengel) Dostal,Wagenitzia lancifolia (Sieber ex Sprengel) Dostal,6,
EUR-CON-BER_Annex I,Convolvulus argyrothamnos Greuter,Convolvulus argyrothamnos Greuter,6,
EUR-CON-BER_Annex I,Convolvulus pulvinatus Sa'ad,Convolvulus pulvinatus Sa'ad,6,
EUR-CON-BER_Annex I,Alyssum akamasicum B.L.Burtt,Alyssum akamasicum B.L.Burtt,6,
EUR-CON-BER_Annex I,Alyssum borzaeanum E. I. Nayardy,Alyssum borzaeanum E. I. Nayardy,6,
EUR-CON-BER_Annex I,Alyssum pyrenaicum Lapeyr. (Ptilotrichum pyrenaicum (Lapeyr.) Boiss.),Alyssum pyrenaicum Lapeyr.,6,removed (Ptilotrichum pyrenaicum (Lapeyr.) Boiss.) both synonyms of Hormathophylla pyrenaica
EUR-CON-BER_Annex I,Arabis kennedyae Meikle,Arabis kennedyae Meikle,6,
EUR-CON-BER_Annex I,Armoracia macrocarpa (Waldst. & Kit.) Kit. ex Baumg.,Armoracia macrocarpa (Waldst. & Kit.) Kit. ex Baumg.,6,
EUR-CON-BER_Annex I,Aurinia uechtritziana (Bornm.) Cullen et T. R. Dudley,Aurinia uechtritziana (Bornm.) Cullen et T. R. Dudley,6,
EUR-CON-BER_Annex I,Biscutella neustriaca Bonnet,Biscutella neustriaca Bonnet,6,
EUR-CON-BER_Annex I,Boleum asperum (Pers.) Desvaux,Boleum asperum (Pers.) Desvaux,6,
EUR-CON-BER_Annex I,Brassica glabrescens Poldini,Brassica glabrescens Poldini,6,
EUR-CON-BER_Annex I,Brassica hilarionis Post,Brassica hilarionis Post,6,
EUR-CON-BER_Annex I,Brassica insularis Moris,Brassica insularis Moris,7,
EUR-CON-BER_Annex I,Brassica macrocarpa Guss.,Brassica macrocarpa Guss.,7,
EUR-CON-BER_Annex I,Brassica sylvestris (l.) Mill. subsp. taurica Tzvel.,Brassica sylvestris (l.) Mill. subsp. taurica Tzvel.,7,
EUR-CON-BER_Annex I,Braya purpurasceus (R.Br.) Bunge,Braya purpurascens (R.Br.) Bunge,7,change u to n
EUR-CON-BER_Annex I,Cochlearia polonica Frohlich,Cochlearia polonica Frohlich,7,
EUR-CON-BER_Annex I,Coincya rupestris Rouy (Hutera rupestris P. Porta),Coincya rupestris Rouy (Hutera rupestris P. Porta),7,
EUR-CON-BER_Annex I,Coronopus navasii Pau,Coronopus navasii Pau,7,
EUR-CON-BER_Annex I,Crambe koktebelica (Junge) N. Busch.,Crambe koktebelica (Junge) N. Busch.,7,
EUR-CON-BER_Annex I,Crambe litwinonowii K. Gross.,Crambe litwinowii K. Gross.,7,deleted no
EUR-CON-BER_Annex I,Diplotaxis ibicensis (Pau) Gomez-Campo,Diplotaxis ibicensis (Pau) Gomez-Campo,7,
EUR-CON-BER_Annex I,Diplotaxis siettiana Maire,Diplotaxis siettiana Maire,7,
EUR-CON-BER_Annex I,Draba dorneri Heuffel,Draba dorneri Heuffel,7,
EUR-CON-BER_Annex I,Erucastrum palustre (Pirona) Vis.,Erucastrum palustre (Pirona) Vis.,7,
EUR-CON-BER_Annex I,Erysimum pieninicum (Zapal.) Pawl.,Erysimum pieninicum (Zapal.) Pawl.,7,
EUR-CON-BER_Annex I,Iberis arbuscula Runemark,Iberis arbuscula Runemark,7,
EUR-CON-BER_Annex I,Ionopsidium acaule (Desf.) Reichemb.,Ionopsidium acaule (Desf.) Reichemb.,7,
EUR-CON-BER_Annex I,Ionopsidium savianum (Caruel) Ball ex Arcang.,Ionopsidium savianum (Caruel) Ball ex Arcang.,7,
EUR-CON-BER_Annex I,Lepidium turczaninowii Lipsky.,Lepidium turczaninowii Lipsky.,7,
EUR-CON-BER_Annex I,Murbeckiella sousae Rothm.,Murbeckiella sousae Rothm.,7,
EUR-CON-BER_Annex I,Schivereckia podolica (Besser) Andrz.,Schivereckia podolica (Besser) Andrz.,7,
EUR-CON-BER_Annex I,Sisymbrium cavanillesianum Valdes & Castroviejo (S. matritense P.W.Ball & Heywood),Sisymbrium cavanillesianum Valdes & Castroviejo,7,removed (S. matritense P.W.Ball & Heywood) synonym of S. cavanillesianum
EUR-CON-BER_Annex I,Sisymbrium confertum Stev.,Sisymbrium confertum Stev.,7,
EUR-CON-BER_Annex I,Sisymbrium supinum L.,Sisymbrium supinum L.,7,
EUR-CON-BER_Annex I,Thlaspi cariense A.Carlström,Thlaspi cariense A.CarlstrÃ¶m,7,
EUR-CON-BER_Annex I,Thlaspi jankae A. Kern,Thlaspi jankae A. Kern,7,
EUR-CON-BER_Annex I,Carex secalina Willd. ex Wahlenb.,Carex secalina Willd. ex Wahlenb.,7,
EUR-CON-BER_Annex I,Eleocharis carniolica Koch,Eleocharis carniolica Koch,7,
EUR-CON-BER_Annex I,Borderea chouardii (Gaussen) Heslot,Borderea chouardii (Gaussen) Heslot,7,
EUR-CON-BER_Annex I,Dipsacus cephalarioides Mathews & Kupicha,Dipsacus cephalarioides Mathews & Kupicha,7,
EUR-CON-BER_Annex I,Aldrovanda vesiculosa L.,Aldrovanda vesiculosa L.,7,
EUR-CON-BER_Annex I,Vaccinium arctostaphylos L.,Vaccinium arctostaphylos L.,7,
EUR-CON-BER_Annex I,Euphorbia margalidiana Kuhbier & Lewejohann,Euphorbia margalidiana Kuhbier & Lewejohann,7,
EUR-CON-BER_Annex I,Euphorbia nevadensis Boiss. & Reuter,Euphorbia nevadensis Boiss. & Reuter,7,
EUR-CON-BER_Annex I,Centaurium rigualii Esteve Chueca,Centaurium rigualii Esteve Chueca,7,
EUR-CON-BER_Annex I,Centaurium somedanum Lainz,Centaurium somedanum Lainz,7,
EUR-CON-BER_Annex I,Gentiana ligustica R. de Vilm. Chopinet,Gentiana ligustica R. de Vilm. Chopinet,7,
EUR-CON-BER_Annex I,Gentianella anglica (Pugsley) E.F.Warburg,Gentianella anglica (Pugsley) E.F.Warburg,8,
EUR-CON-BER_Annex I,Erodium astragaloides Boiss. & Reuter,Erodium astragaloides Boiss. & Reuter,8,
EUR-CON-BER_Annex I,Erodium chrysanthum L'Herit. ex DC.,Erodium chrysanthum L'Herit. ex DC.,8,
EUR-CON-BER_Annex I,Erodium paularense Fernandez-Gonzalez & Izco,Erodium paularense Fernandez-Gonzalez & Izco,8,
EUR-CON-BER_Annex I,Erodium rupicola Boiss.,Erodium rupicola Boiss.,8,
EUR-CON-BER_Annex I,Haberlea rhodopensis Friv.,Haberlea rhodopensis Friv.,8,
EUR-CON-BER_Annex I,Jankaea heldreichii (Boiss.) Boiss.,Jankaea heldreichii (Boiss.) Boiss.,8,
EUR-CON-BER_Annex I,Ramonda serbica Pancic,Ramonda serbica Pancic,8,
EUR-CON-BER_Annex I,Avenula hackelii (Henriq.) Holub,Avenula hackelii (Henriq.) Holub,8,
EUR-CON-BER_Annex I,Bromus bromoideus (Lej.) Crepin,Bromus bromoideus (Lej.) Crepin,8,
EUR-CON-BER_Annex I,Bromus grossus Desf. ex DC.,Bromus grossus Desf. ex DC.,8,
EUR-CON-BER_Annex I,Bromus interruptus (Hackel) Druce,Bromus interruptus (Hackel) Druce,8,
EUR-CON-BER_Annex I,Bromus moesiacus Velen.,Bromus moesiacus Velen.,8,
EUR-CON-BER_Annex I,Bromus psammophilus P.M.Smith,Bromus psammophilus P.M.Smith,8,
EUR-CON-BER_Annex I,Coleanthus subtilis (Tratt.) Seidl,Coleanthus subtilis (Tratt.) Seidl,8,
EUR-CON-BER_Annex I,Eremopoa mardinensis R.Mill,Eremopoa mardinensis R.Mill,8,
EUR-CON-BER_Annex I,Gaudinia hispanica Stace & Tutin,Gaudinia hispanica Stace & Tutin,8,
EUR-CON-BER_Annex I,Micropyropsis tuberosa Romero-Zarco Cabezudo,Micropyropsis tuberosa Romero-Zarco Cabezudo,8,
EUR-CON-BER_Annex I,Poa granitica Br.- Bl.,Poa granitica Br.- Bl.,8,
EUR-CON-BER_Annex I,Poa riphaea (Ascherson et Graebner) Fritsch,Poa riphaea (Ascherson et Graebner) Fritsch,8,
EUR-CON-BER_Annex I,Puccinellia pungens (Pau) Paunero,Puccinellia pungens (Pau) Paunero,8,
EUR-CON-BER_Annex I,Stipa austroitalica Martinovsky,Stipa austroitalica Martinovsky,8,
EUR-CON-BER_Annex I,Stipa bavarica Martinovsky & H.Scholz,Stipa bavarica Martinovsky & H.Scholz,8,
EUR-CON-BER_Annex I,Stipa danubialis Dihoru & Roman,Stipa danubialis Dihoru & Roman,8,
EUR-CON-BER_Annex I,Stipa styriaca Martinovsky,Stipa styriaca Martinovsky,8,
EUR-CON-BER_Annex I,Stipa syreistschikowii P. Smirn.,Stipa syreistschikowii P. Smirn.,8,
EUR-CON-BER_Annex I,Trisetum subalpestre (Hartm.) Neuman,Trisetum subalpestre (Hartm.) Neuman,8,
EUR-CON-BER_Annex I,Ribes sardoum Martelli,Ribes sardoum Martelli,8,
EUR-CON-BER_Annex I,Hypericum aciferum (Greuter) N.K.B.Robson,Hypericum aciferum (Greuter) N.K.B.Robson,8,
EUR-CON-BER_Annex I,Hypericum salsugineum Robson & Hub.-Mor.,Hypericum salsugineum Robson & Hub.-Mor.,8,
EUR-CON-BER_Annex I,Crocus abantensis T.Baytop & Mathew,Crocus abantensis T.Baytop & Mathew,8,
EUR-CON-BER_Annex I,Crocus cyprius Boiss. & Kotschy,Crocus cyprius Boiss. & Kotschy,8,
EUR-CON-BER_Annex I,Crocus etruscus Parl.,Crocus etruscus Parl.,8,
EUR-CON-BER_Annex I,Crocus hartmannianus Holmboe,Crocus hartmannianus Holmboe,9,
EUR-CON-BER_Annex I,Crocus robertianus C.D. Brickell,Crocus robertianus C.D. Brickell,9,
EUR-CON-BER_Annex I,Gladiolus felicis Mirek,Gladiolus felicis Mirek,9,
EUR-CON-BER_Annex I,Iris marsica Ricci & Colasante,Iris marsica Ricci & Colasante,9,
EUR-CON-BER_Annex I,Dracocephalum austriacum L.,Dracocephalum austriacum L.,9,
EUR-CON-BER_Annex I,Dracocephalum ruyschiana L.,Dracocephalum ruyschiana L.,9,
EUR-CON-BER_Annex I,Micromeria taygetea P.H.Davis,Micromeria taygetea P.H.Davis,9,
EUR-CON-BER_Annex I,Nepeta dirphya (Boiss.) Heldr. ex Halacsy,Nepeta dirphya (Boiss.) Heldr. ex Halacsy,9,
EUR-CON-BER_Annex I,Nepeta sphaciotica P.H.Davis,Nepeta sphaciotica P.H.Davis,9,
EUR-CON-BER_Annex I,Origanum cordifolium (Auch. & Montbr.) Vogel (Amaracus cordifolium Montr. & Auch.),Origanum cordifolium (Auch. & Montbr.) Vogel,9,removed (Amaracus cordifolius Montr. & Auch.)
EUR-CON-BER_Annex I,Origanum dictamnus L.,Origanum dictamnus L.,9,
EUR-CON-BER_Annex I,Origanum scabrum Boiss. & Heldr,Origanum scabrum Boiss. & Heldr,9,
EUR-CON-BER_Annex I,Phlomis brevibracteata Turrill,Phlomis brevibracteata Turrill,9,
EUR-CON-BER_Annex I,Phlomis cypria Post,Phlomis cypria Post,9,
EUR-CON-BER_Annex I,Rosmarinus tomentosus Hub.-Mor. & Maire,Rosmarinus tomentosus Hub.-Mor. & Maire,9,
EUR-CON-BER_Annex I,Salvia crassifolia Sibth. & Smith,Salvia crassifolia Sibth. & Smith,9,
EUR-CON-BER_Annex I,Sideritis cypria Post,Sideritis cypria Post,9,
EUR-CON-BER_Annex I,Sideritis incana L. subsp. glauca (Cav.) Malagarriga,Sideritis incana L. subsp. glauca (Cav.) Malagarriga,9,
EUR-CON-BER_Annex I,Sideritis javalambrensis Pau,Sideritis javalambrensis Pau,9,
EUR-CON-BER_Annex I,Sideritis serrata Cav. ex Lag.,Sideritis serrata Cav. ex Lag.,9,
EUR-CON-BER_Annex I,Teucrium charidemi Sandwith,Teucrium charidemi Sandwith,9,
EUR-CON-BER_Annex I,Teucrium lamiifolium D'Urv.,Teucrium lamiifolium D'Urv.,9,
EUR-CON-BER_Annex I,Teucrium lepicephalum Pau,Teucrium lepicephalum Pau,9,
EUR-CON-BER_Annex I,Teucrium turredanum Losa & Rivas Goday,Teucrium turredanum Losa & Rivas Goday,9,
EUR-CON-BER_Annex I,Thymus aznavourii Velen.,Thymus aznavourii Velen.,9,
EUR-CON-BER_Annex I,Thymus camphoratus Hoffmanns. & Link,Thymus camphoratus Hoffmanns. & Link,9,
EUR-CON-BER_Annex I,Thymus carnosus Boiss.,Thymus carnosus Boiss.,9,
EUR-CON-BER_Annex I,Thymus cephalotos L.,Thymus cephalotos L.,9,
EUR-CON-BER_Annex I,"Anthyllis hystrix Cardona, Contandr. & E.Sierra","Anthyllis hystrix Cardona, Contandr. & E.Sierra",9,
EUR-CON-BER_Annex I,Astragalus aitosensis Ivanisch.,Astragalus aitosensis Ivanisch.,9,
EUR-CON-BER_Annex I,Astragalus algarbiensis Coss. ex Bunge,Astragalus algarbiensis Coss. ex Bunge,9,
EUR-CON-BER_Annex I,Astragalus aquilanus Anzalone,Astragalus aquilanus Anzalone,9,
EUR-CON-BER_Annex I,Astragalus centralpinus Braun-Blanquet,Astragalus centralpinus Braun-Blanquet,9,
EUR-CON-BER_Annex I,Astragalus kungurensis Boriss.,Astragalus kungurensis Boriss.,9,
EUR-CON-BER_Annex I,Astragalus macrocarpus DC. subsp. lefkarensis Agerer-Kirchoff & Meikle,Astragalus macrocarpus DC. subsp. lefkarensis Agerer-Kirchoff & Meikle,9,
EUR-CON-BER_Annex I,Astragalus maritimus Moris,Astragalus maritimus Moris,9,
EUR-CON-BER_Annex I,Astragalus peterfii Jav.,Astragalus peterfii Jav.,9,
EUR-CON-BER_Annex I,Astragalus physocalyx Fischer,Astragalus physocalyx Fischer,9,
EUR-CON-BER_Annex I,Astragalus psedopurpureus Gusul.,Astragalus pseudopurpureus Gusul.,9,added u
EUR-CON-BER_Annex I,Astragalus setosulus Gontsch.,Astragalus setosulus Gontsch.,9,
EUR-CON-BER_Annex I,Astragalus tanaiticus C. Koch.,Astragalus tanaiticus K. Koch.,9,authorship corrected
EUR-CON-BER_Annex I,Astragalus tremolsianus Pau,Astragalus tremolsianus Pau,9,
EUR-CON-BER_Annex I,Astragalus verrucosus Moris,Astragalus verrucosus Moris,9,
EUR-CON-BER_Annex I,Cytisus aeolicus Guss. ex Lindl.,Cytisus aeolicus Guss. ex Lindl.,10,
EUR-CON-BER_Annex I,Genista dorycnifolia Font Quer,Genista dorycnifolia Font Quer,10,
EUR-CON-BER_Annex I,Genista holopetala (Fleischm. ex Koch) Baldacci,Genista holopetala (Fleischm. ex Koch) Baldacci,10,
EUR-CON-BER_Annex I,Genista tetragona Bess.,Genista tetragona Bess.,10,
EUR-CON-BER_Annex I,Glycyrrhiza iconica Hub.-Mor.,Glycyrrhiza iconica Hub.-Mor.,10,
EUR-CON-BER_Annex I,Hedysarum razoumovianum Fisch. et Helm.,Hedysarum razoumovianum Fisch. et Helm.,10,
EUR-CON-BER_Annex I,Ononis maweana Ball,Ononis maweana Ball,10,
EUR-CON-BER_Annex I,Oxytropis deflexa (Pallas) DC. subsp. norvegica Nordh.,Oxytropis deflexa (Pallas) DC. subsp. norvegica Nordh.,10,
EUR-CON-BER_Annex I,Sphaerophysa kotschyana Boiss.,Sphaerophysa kotschyana Boiss.,10,
EUR-CON-BER_Annex I,"Thermopsis turcica Kit Tan, Vural & Küçüködü","Thermopsis turcica Kit Tan, Vural & KÃ¼Ã§Ã¼kÃ¶dÃ¼",10,
EUR-CON-BER_Annex I,Trifolium banaticum (Heuffel) Majovsky,Trifolium banaticum (Heuffel) Majovsky,10,
EUR-CON-BER_Annex I,Trifolium pachycalyx Zoh.,Trifolium pachycalyx Zoh.,10,
EUR-CON-BER_Annex I,Trifolium saxatile All.,Trifolium saxatile All.,10,
EUR-CON-BER_Annex I,Trigonella arenicola Hub.-Mor.,Trigonella arenicola Hub.-Mor.,10,
EUR-CON-BER_Annex I,Trigonella halophila Boiss.,Trigonella halophila Boiss.,10,
EUR-CON-BER_Annex I,Trigonella polycarpa Boiss. & Heldr.,Trigonella polycarpa Boiss. & Heldr.,10,
EUR-CON-BER_Annex I,Vicia bifoliolata J.D.Rodriguez,Vicia bifoliolata J.D.Rodriguez,10,
EUR-CON-BER_Annex I,Pinguicula crystallina Sibth. & Sm.,Pinguicula crystallina Sibth. & Sm.,10,
EUR-CON-BER_Annex I,Pinguicula nevadensis (Lindb.) Casper,Pinguicula nevadensis (Lindb.) Casper,10,
EUR-CON-BER_Annex I,Allium grosii Font Quer,Allium grosii Font Quer,10,
EUR-CON-BER_Annex I,Allium regelianum A. Beck.,Allium regelianum A. Beck.,10,
EUR-CON-BER_Annex I,Allium vuralii Kit Tan,Allium vuralii Kit Tan,10,
EUR-CON-BER_Annex I,Androcymbium europaeum (Lange) K.Richter,Androcymbium europaeum (Lange) K.Richter,10,
EUR-CON-BER_Annex I,Androcymbium rechingeri Greuter,Androcymbium rechingeri Greuter,10,
EUR-CON-BER_Annex I,Asparagus lycaonicus Davis,Asparagus lycaonicus Davis,10,
EUR-CON-BER_Annex I,Asphodelus bento-rainhae Pinto da Silva,Asphodelus bento-rainhae Pinto da Silva,10,
EUR-CON-BER_Annex I,Chionodoxa lochiae Meikle,Chionodoxa lochiae Meikle,10,
EUR-CON-BER_Annex I,Chionodoxa luciliae Boiss.,Chionodoxa luciliae Boiss.,10,
EUR-CON-BER_Annex I,Colchicum arenarium Waldst. & Kit.,Colchicum arenarium Waldst. & Kit.,10,
EUR-CON-BER_Annex I,Colchicum corsicum Baker,Colchicum corsicum Baker,10,
EUR-CON-BER_Annex I,Colchicum cousturieri Greuter,Colchicum cousturieri Greuter,10,
EUR-CON-BER_Annex I,Colchicum davidovii Stef.,Colchicum davidovii Stef.,10,
EUR-CON-BER_Annex I,Colchicum fominii Bordz.,Colchicum fominii Bordz.,10,
EUR-CON-BER_Annex I,Colchicum micranthum Boiss.,Colchicum micranthum Boiss.,10,
EUR-CON-BER_Annex I,Fritillaria conica Boiss.,Fritillaria conica Boiss.,10,
EUR-CON-BER_Annex I,Fritillaria drenovskii Degen & Stoy.,Fritillaria drenovskii Degen & Stoy.,10,
EUR-CON-BER_Annex I,Fritillaria epirotica Turrill ex Rix,Fritillaria epirotica Turrill ex Rix,10,
EUR-CON-BER_Annex I,Fritillaria euboeica Rix,Fritillaria euboeica Rix,10,
EUR-CON-BER_Annex I,Fritillaria graeca Boiss.,Fritillaria graeca Boiss.,10,
EUR-CON-BER_Annex I,Fritillaria gussichiae (Degen & Doerfler) Rix,Fritillaria gussichiae (Degen & Doerfler) Rix,10,
EUR-CON-BER_Annex I,Fritillaria montana Hoppe.,Fritillaria montana Hoppe.,10,
EUR-CON-BER_Annex I,Fritillaria obliqua Ker-Gawl.,Fritillaria obliqua Ker-Gawl.,10,
EUR-CON-BER_Annex I,Fritillaria rhodocanakis Orph. ex Baker,Fritillaria rhodocanakis Orph. ex Baker,10,
EUR-CON-BER_Annex I,Fritillaria tuntasia Heldr. ex Halacsy,Fritillaria tuntasia Heldr. ex Halacsy,10,
EUR-CON-BER_Annex I,Lilium jankae A. Kerner,Lilium jankae A. Kerner,10,
EUR-CON-BER_Annex I,Lilium rhodopaeum Delip.,Lilium rhodopaeum Delip.,10,
EUR-CON-BER_Annex I,Muscari gussonei (Parl.) Tod.,Muscari gussonei (Parl.) Tod.,10,
EUR-CON-BER_Annex I,Ornithogalum reverchonii Lange,Ornithogalum reverchonii Lange,10,
EUR-CON-BER_Annex I,Scilla morrisii Meikle,Scilla morrisii Meikle,11,
EUR-CON-BER_Annex I,Scilla odorata Link,Scilla odorata Link,11,
EUR-CON-BER_Annex I,Tulipa cypria Stapf,Tulipa cypria Stapf,11,
EUR-CON-BER_Annex I,Tulipa goulimyi Sealy & Turrill,Tulipa goulimyi Sealy & Turrill,11,
EUR-CON-BER_Annex I,Tulipa hungarica Borbas,Tulipa hungarica Borbas,11,
EUR-CON-BER_Annex I,Tulipa praecox Ten.,Tulipa praecox Ten.,11,
EUR-CON-BER_Annex I,Tulipa sprengeri Baker,Tulipa sprengeri Baker,11,
EUR-CON-BER_Annex I,Linum dolomiticum Borbas,Linum dolomiticum Borbas,11,
EUR-CON-BER_Annex I,Lythrum flexuosum Lag.,Lythrum flexuosum Lag.,11,
EUR-CON-BER_Annex I,Lythrum thesioides M.Bieb.,Lythrum thesioides M.Bieb.,11,
EUR-CON-BER_Annex I,Kosteletzkya pentacarpos (L.) Ledeb.,Kosteletzkya pentacarpos (L.) Ledeb.,11,
EUR-CON-BER_Annex I,Caulinia tenuissima (A. br. ex Magnus) Tzvel.,Caulinia tenuissima (A. br. ex Magnus) Tzvel.,11,
EUR-CON-BER_Annex I,Najas flexilis (Willd.) Rostk. & W.L.Schmidt,Najas flexilis (Willd.) Rostk. & W.L.Schmidt,11,
EUR-CON-BER_Annex I,Najas tenuissima (A.Braun) Magnus,Najas tenuissima (A.Braun) Magnus,11,
EUR-CON-BER_Annex I,Syringa josikaea Jacq. fil.,Syringa josikaea Jacq. fil.,11,
EUR-CON-BER_Annex I,Cephalanthera cucullata Boiss. & Heldr.,Cephalanthera cucullata Boiss. & Heldr.,11,
EUR-CON-BER_Annex I,Comperia comperiana (Steven) Aschers. & Graebner,Comperia comperiana (Steven) Aschers. & Graebner,11,
EUR-CON-BER_Annex I,Cypripedium calceolus L.,Cypripedium calceolus L.,11,
EUR-CON-BER_Annex I,Dactylorhiza chuhensis Renz & Taub.,Dactylorhiza chuhensis Renz & Taub.,11,
EUR-CON-BER_Annex I,Himantoglossum caprinum (Bieb.) C. Koch,Himantoglossum caprinum (Bieb.) C. Koch,11,
EUR-CON-BER_Annex I,Liparis loeselii (L.) Rich.,Liparis loeselii (L.) Rich.,11,
EUR-CON-BER_Annex I,Ophrys argolica Fleischm.,Ophrys argolica Fleischm.,11,
